,abw,afg,ago,aia,alb,and,ant,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,bih,blr,blz,bmu,bol,bra,brb,brn,btn,bvt,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,cub,cxr,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esh,esp,est,eth,fin,fji,flk,fra,fro,fsm,gab,gbr,geo,gha,gib,gin,gmb,gnb,gnq,grc,grd,grl,gtm,gum,guy,hkg,hmd,hnd,hrv,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,lso,ltu,lux,lva,mac,mar,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mne,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pcn,per,phl,plw,png,pol,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,sdn,sen,sgp,sgs,shn,slb,sle,slv,smr,som,spm,srb,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vnm,vut,wlf,wsm,yem,zaf,zmb,zwe
sau,1831786.0,193287.0,0.0,0.0,151029.0,0.0,592139.0,4034731894.0,381029028.0,76624.0,0.0,239559.0,0.0,0.0,1488995108.0,684496242.0,77658.0,0.0,1062901611.0,0.0,0.0,61612197.0,111662742.0,976259325.0,544885.0,3701896.0,2739767.0,127976.0,0.0,0.0,2921975156.0,0.0,291454.0,0.0,0.0,0.0,196320.0,1422505837.0,0.0,2133657470.0,208614957.0,10962368579.0,2190247.0,2596455.0,178689499.0,31840002.0,0.0,6524733.0,362352.0,0.0,30334966.0,258892.0,0.0,0.0,14759859.0,287711640.0,7678811033.0,13722239.0,3031688.0,535298959.0,1016725.0,8580522.0,17861803.0,1494445334.0,2758943.0,0.0,1164126898.0,14502792.0,132994774.0,381913749.0,274598.0,0.0,5399204620.0,0.0,0.0,9587253.0,2990630741.0,0.0,4170171.0,84210.0,0.0,0.0,0.0,0.0,119476596.0,0.0,0.0,117159779.0,0.0,108874.0,237035479.0,0.0,655562.0,15778384.0,175940.0,605467074.0,919604650.0,3626674116.0,0.0,832753962.0,139327035.0,0.0,2393498.0,227000.0,3158721683.0,2078135.0,555051268.0,7159899596.0,96611850.0,18049623.0,0.0,2125579.0,0.0,0.0,4216787281.0,334991106.0,175312.0,250735609.0,158781.0,759816.0,0.0,34794800.0,0.0,84817379.0,54447233.0,32753807.0,82376.0,56355886.0,11209691.0,588098.0,201552.0,363761766.0,0.0,483413.0,478412.0,18969490.0,12972528.0,0.0,251055.0,0.0,72178.0,880513.0,0.0,3273871.0,638138.0,1016681067.0,0.0,3888593.0,0.0,0.0,0.0,491376.0,76884.0,0.0,1106991029.0,196756259.0,109767.0,100743.0,439782027.0,422433221.0,334580019.0,1480918.0,0.0,9725224.0,174725459.0,0.0,0.0,428453764.0,21714929.0,123279977.0,35450376.0,3101741.0,0.0,226046434.0,309003701.0,825838331.0,0.0,0.0,188807610.0,0.0,610625545.0,0.0,0.0,0.0,0.0,188241.0,25249467.0,121619920.0,0.0,3886223.0,0.0,0.0,53813792.0,74912780.0,1156006361.0,694782.0,184686.0,500013133.0,303895.0,0.0,0.0,2092145207.0,0.0,0.0,0.0,0.0,0.0,624368.0,31500719.0,1954138292.0,0.0,7850779.0,287404.0,921477415.0,0.0,17183987.0,12657235783.0,2867214.0,0.0,7948627.0,10340327.0,2511211.0,158275224.0,552995.0,0.0,0.0,188797315.0,463916849.0,378142605.0,268350.0
sdn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458207157.0,8267939.0,0.0,0.0,0.0,0.0,0.0,163888476.0,56553318.0,0.0,0.0,68534875.0,0.0,0.0,0.0,1602454.0,0.0,0.0,273665.0,0.0,0.0,0.0,0.0,100407651.0,0.0,0.0,0.0,0.0,0.0,0.0,114231807.0,0.0,42169876.0,237365.0,1896603352.0,0.0,0.0,0.0,0.0,0.0,201180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11016727.0,309733220.0,0.0,0.0,13281571.0,0.0,0.0,0.0,554319616.0,0.0,0.0,32321215.0,3104.0,0.0,56255065.0,0.0,0.0,138799471.0,0.0,0.0,0.0,212659381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5982294.0,0.0,0.0,0.0,0.0,0.0,9466222.0,0.0,0.0,377300.0,0.0,2633000.0,95799149.0,486352394.0,0.0,21681524.0,0.0,0.0,0.0,796000.0,205809600.0,0.0,0.0,92453775.0,0.0,0.0,0.0,0.0,0.0,0.0,166093593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189720.0,428232.0,151798.0,0.0,0.0,0.0,0.0,0.0,1878091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34201155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110858623.0,2856442.0,0.0,0.0,81392770.0,0.0,64141598.0,0.0,0.0,0.0,2816400.0,0.0,0.0,18345043.0,0.0,8328760.0,0.0,0.0,0.0,0.0,5994304.0,178104753.0,0.0,0.0,0.0,0.0,20950437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048083.0,0.0,0.0,2439929.0,3954496.0,85692015.0,0.0,0.0,0.0,0.0,0.0,0.0,149424608.0,0.0,0.0,0.0,0.0,0.0,0.0,1224740.0,227154402.0,0.0,0.0,0.0,96460702.0,0.0,0.0,114811062.0,0.0,0.0,0.0,0.0,0.0,16070594.0,0.0,0.0,0.0,0.0,62892398.0,0.0,0.0
sen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120574891.0,79950345.0,0.0,0.0,0.0,0.0,0.0,15865095.0,12654695.0,0.0,0.0,185531999.0,332988.0,9035.0,0.0,233440.0,0.0,0.0,19595.0,1028189.0,0.0,0.0,51386.0,134174629.0,0.0,0.0,0.0,0.0,0.0,0.0,27383426.0,0.0,19942885.0,419540.0,487076153.0,88277804.0,6382796.0,0.0,1037.0,0.0,1294003.0,0.0,0.0,0.0,0.0,0.0,0.0,13524.0,8100496.0,93660113.0,0.0,0.0,19233737.0,0.0,121976.0,0.0,30529282.0,0.0,0.0,174166562.0,1162306.0,576.0,19493412.0,0.0,0.0,930506526.0,0.0,0.0,0.0,784505087.0,0.0,7487166.0,0.0,0.0,157434.0,0.0,0.0,2993363.0,0.0,0.0,0.0,0.0,0.0,15766859.0,0.0,0.0,11947.0,0.0,2123000.0,17295127.0,208211944.0,0.0,41358673.0,3691962.0,0.0,0.0,2718000.0,143236776.0,0.0,0.0,55364526.0,237604.0,23063.0,0.0,0.0,0.0,0.0,41934088.0,0.0,0.0,3887728.0,0.0,0.0,0.0,0.0,0.0,913189.0,3100883.0,1649132.0,0.0,30898415.0,0.0,0.0,0.0,442400.0,0.0,0.0,180193.0,302216.0,0.0,0.0,0.0,0.0,0.0,2721.0,0.0,1225606.0,0.0,11271649.0,0.0,0.0,0.0,0.0,0.0,189666630.0,0.0,0.0,302855856.0,1879020.0,0.0,0.0,14781566.0,32590.0,29370036.0,0.0,0.0,4140391.0,4076064.0,0.0,0.0,13957844.0,0.0,74046546.0,468634.0,0.0,0.0,0.0,4961544.0,8054331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14935.0,0.0,0.0,1952066.0,506073.0,18499521.0,0.0,0.0,1023341.0,0.0,0.0,1249317.0,165504360.0,0.0,0.0,0.0,0.0,0.0,14657612.0,40115298.0,83257340.0,0.0,0.0,0.0,59321248.0,0.0,0.0,217443689.0,0.0,0.0,0.0,0.0,0.0,80345942.0,0.0,0.0,0.0,0.0,83688718.0,0.0,0.0
sgp,0.0,450060.0,3661466.0,0.0,0.0,0.0,338027284.0,5782508868.0,70277105.0,0.0,0.0,0.0,18320.0,3699262.0,3127884519.0,943998351.0,0.0,0.0,842818632.0,494861.0,0.0,51469393.0,169356818.0,196389494.0,355108949.0,1040651.0,43850446.0,0.0,12242.0,0.0,1161836696.0,0.0,118570331.0,0.0,132.0,0.0,0.0,947634422.0,0.0,4141507712.0,146209817.0,28689118277.0,35803175.0,1668841.0,0.0,0.0,0.0,159543338.0,4692512.0,70323.0,497146114.0,4436329.0,51295.0,0.0,50449736.0,115846385.0,7959752112.0,87752.0,0.0,393185817.0,17468853.0,1255715.0,9729846.0,86242759.0,0.0,6.0,938171517.0,277760465.0,1829825.0,362986099.0,2143940.0,0.0,6696907652.0,0.0,0.0,8538130.0,4971788176.0,0.0,30373737.0,0.0,1739982.0,0.0,535.0,0.0,137187843.0,0.0,0.0,20820832.0,2285520.0,124352.0,2552855356.0,0.0,490886.0,13120120.0,0.0,858738076.0,15054306667.0,8512755227.0,0.0,652365799.0,1953241755.0,0.0,0.0,508171061.0,2520955441.0,289322.0,31011406.0,20807775295.0,313562.0,49137336.0,0.0,145399817.0,0.0,0.0,16168941800.0,2384358924.0,2562750.0,4292272.0,702251.0,25235899.0,0.0,78457451.0,0.0,92428453.0,30658289.0,71648231.0,15997227.0,167751282.0,0.0,16857682.0,2285616.0,1066916776.0,260390.0,0.0,0.0,343518037.0,74476294.0,0.0,539593.0,286281.0,7258085.0,0.0,0.0,8054861.0,0.0,32334542651.0,0.0,0.0,14072656.0,0.0,0.0,32942612.0,0.0,0.0,4755131592.0,1167150332.0,2811099.0,0.0,528003479.0,733059006.0,86375027.0,5264510.0,0.0,10735639.0,8288464225.0,0.0,39841076.0,340807792.0,637173.0,73247077.0,222561.0,0.0,1099090.0,4972625903.0,56757033.0,3000732897.0,0.0,10108951390.0,252328.0,0.0,0.0,0.0,0.0,2437073.0,0.0,1170630.0,0.0,0.0,0.0,1987215.0,0.0,0.0,48533914.0,33985309.0,1227191148.0,2804065.0,1300239.0,481946.0,0.0,0.0,0.0,9127284573.0,0.0,0.0,0.0,0.0,0.0,724885.0,5913055.0,511945200.0,0.0,6924777.0,0.0,668561337.0,0.0,29290157.0,31336503081.0,0.0,0.0,25992.0,2417185789.0,0.0,1462720989.0,2389386.0,0.0,336848.0,70425130.0,470248023.0,51177358.0,9569245.0
sgs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,396179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.0,0.0,0.0,0.0,0.0,0.0,9280.0,0.0,0.0,0.0,13025817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757325.0,0.0,0.0,0.0,80904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346609.0,0.0,0.0,0.0,0.0,0.0,0.0,55390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100.0,0.0,0.0,0.0,0.0,0.0,0.0,142684.0,47601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.0,0.0,57520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385580.0,0.0,0.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,11004.0,3296.0,0.0,5319.0,0.0,0.0,1348094.0,0.0,0.0,0.0,26844064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16282.0,139151.0,0.0,60971.0,0.0,0.0,0.0,0.0,32789.0,0.0,0.0,14893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12028341.0,178323.0,0.0,0.0,29751.0,0.0,0.0,0.0,0.0,0.0,3593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,24144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,603418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8295015.0,0.0,0.0
slb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16310962.0,21714.0,0.0,0.0,0.0,0.0,0.0,92711370.0,0.0,0.0,0.0,952456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14634.0,0.0,0.0,0.0,0.0,0.0,0.0,75007.0,0.0,58948.0,0.0,26373876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169600.0,0.0,0.0,148569.0,0.0,0.0,0.0,0.0,0.0,0.0,48573.0,0.0,0.0,5425.0,0.0,0.0,31814.0,0.0,0.0,0.0,493867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192399.0,0.0,0.0,0.0,0.0,0.0,2779384.0,0.0,0.0,0.0,0.0,0.0,5616602.0,671873.0,0.0,0.0,0.0,0.0,0.0,339000.0,522510.0,0.0,0.0,11862324.0,0.0,0.0,0.0,0.0,0.0,0.0,1714384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19880764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229452.0,0.0,0.0,0.0,21468267.0,0.0,0.0,0.0,0.0,0.0,1874060.0,0.0,0.0,0.0,0.0,2530.0,0.0,0.0,0.0,0.0,0.0,60690.0,0.0,0.0,0.0,0.0,78051543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432588.0,0.0,0.0,0.0,0.0,0.0,0.0,7003856.0,0.0,0.0,0.0,0.0,0.0,0.0,71714.0,43067.0,0.0,0.0,0.0,0.0,0.0,0.0,5029918.0,0.0,0.0,0.0,0.0,0.0,9890097.0,0.0,0.0,0.0,0.0,224158.0,0.0,0.0
sle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20126848.0,1679173.0,0.0,0.0,0.0,0.0,0.0,7726335.0,886911.0,0.0,0.0,26125366.0,0.0,0.0,0.0,272707.0,0.0,0.0,2085.0,0.0,0.0,0.0,0.0,14215232.0,0.0,0.0,0.0,0.0,0.0,0.0,10322627.0,0.0,1524617.0,3309394.0,95771367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681691.0,17143053.0,0.0,0.0,1781613.0,0.0,0.0,0.0,3977884.0,0.0,0.0,18351362.0,457551.0,0.0,14543538.0,0.0,0.0,24764133.0,0.0,0.0,0.0,61044420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828394.0,0.0,0.0,0.0,0.0,0.0,5008426.0,0.0,0.0,167358.0,0.0,408000.0,12508433.0,43712991.0,0.0,1341714.0,0.0,0.0,0.0,577000.0,11504677.0,0.0,0.0,9272980.0,0.0,0.0,0.0,0.0,0.0,0.0,10049451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551377.0,350159.0,399877.0,0.0,0.0,0.0,0.0,0.0,82092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55871220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31567604.0,525691.0,0.0,0.0,778557.0,0.0,17270691.0,0.0,0.0,0.0,93836.0,0.0,0.0,2561590.0,0.0,2613893.0,0.0,0.0,0.0,0.0,6641969.0,307311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366272.0,0.0,0.0,34459.0,0.0,3651249.0,0.0,0.0,0.0,0.0,0.0,0.0,9299538.0,0.0,0.0,0.0,0.0,0.0,0.0,1513606.0,24458677.0,0.0,0.0,0.0,878057.0,0.0,0.0,60885951.0,0.0,0.0,0.0,0.0,0.0,19149365.0,0.0,0.0,0.0,0.0,45285145.0,0.0,0.0
slv,302053.0,563.0,15637.0,6781.0,0.0,48778.0,141261797.0,816056.0,32227636.0,0.0,0.0,0.0,0.0,5474.0,27380033.0,12731266.0,0.0,0.0,34207705.0,0.0,0.0,707398.0,510833.0,0.0,7799855.0,149234.0,705649.0,272931.0,513.0,564276.0,210663040.0,50798.0,0.0,0.0,0.0,0.0,0.0,48489110.0,1680.0,32612697.0,37429677.0,426652034.0,0.0,0.0,0.0,0.0,0.0,130569732.0,0.0,1356.0,236351945.0,114255.0,0.0,955.0,747.0,73119793.0,122647484.0,0.0,227214.0,11786372.0,11681933.0,9555.0,230417441.0,168502.0,0.0,0.0,67116510.0,2380311.0,192174.0,18452748.0,0.0,0.0,29275528.0,0.0,0.0,16915.0,20131944.0,2218.0,0.0,0.0,0.0,0.0,0.0,25698078.0,362891.0,7648.0,0.0,732485769.0,0.0,190.0,48741597.0,0.0,343522701.0,55305.0,71757.0,243827.0,12810821.0,29201957.0,0.0,8303571.0,6410.0,0.0,15277.0,4326717.0,55173252.0,156401.0,99485.0,137243797.0,0.0,0.0,0.0,243651.0,0.0,182.0,77826242.0,0.0,0.0,0.0,0.0,0.0,362.0,1209490.0,0.0,15238.0,3431062.0,47310.0,10741.0,1218069.0,0.0,0.0,0.0,680517206.0,0.0,0.0,0.0,0.0,34915.0,0.0,0.0,0.0,0.0,0.0,33685.0,0.0,0.0,13400347.0,0.0,27735.0,0.0,0.0,0.0,16382561.0,166068336.0,0.0,36634548.0,14517058.0,14340.0,0.0,15625668.0,60228.0,10667252.0,203140993.0,457.0,27232429.0,564971.0,0.0,0.0,1450486.0,701787.0,8336293.0,1476421.0,0.0,0.0,197.0,64180.0,13494518.0,0.0,203101.0,0.0,256242.0,8772832.0,0.0,0.0,0.0,0.0,0.0,53117.0,0.0,0.0,60543.0,0.0,120.0,45979.0,286321.0,15291617.0,0.0,0.0,0.0,12436.0,7026.0,0.0,32419842.0,102.0,0.0,0.0,0.0,0.0,13598852.0,0.0,6277372.0,0.0,0.0,396742.0,578812.0,0.0,29647080.0,2762801855.0,0.0,0.0,309.0,117927307.0,27255.0,5041750.0,0.0,0.0,0.0,0.0,781850.0,0.0,17063.0
smr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69400.0,0.0,0.0,0.0,0.0,0.0,0.0,11485835.0,0.0,0.0,9565902.0,0.0,0.0,0.0,1482390.0,0.0,0.0,1116941.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7725584.0,0.0,5497556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870415.0,43173005.0,0.0,0.0,1901622.0,0.0,0.0,0.0,0.0,0.0,0.0,11308001.0,191034.0,0.0,5304318.0,0.0,0.0,14742896.0,0.0,0.0,0.0,10204264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988933.0,0.0,0.0,0.0,0.0,0.0,2468708.0,0.0,0.0,148151.0,0.0,15000.0,256828.0,0.0,0.0,439657.0,0.0,0.0,0.0,0.0,39486125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98873.0,7981.0,76450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58223862.0,8016331.0,0.0,0.0,10738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22676278.0,0.0,3805439.0,0.0,0.0,0.0,0.0,39356369.0,1252486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16422.0,0.0,0.0,13288532.0,9271145.0,2209149.0,0.0,0.0,0.0,0.0,0.0,0.0,43871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775407.0,0.0,0.0,0.0,937315.0,0.0,0.0,3990083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131180.0,0.0,0.0
som,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280523395.0,0.0,0.0,0.0,0.0,0.0,0.0,289784.0,769041.0,0.0,0.0,655503.0,0.0,0.0,0.0,102361.0,0.0,0.0,22829.0,0.0,0.0,0.0,0.0,63549337.0,0.0,0.0,0.0,0.0,0.0,0.0,2263166.0,0.0,63874.0,0.0,54802588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5912220.0,0.0,0.0,296339.0,0.0,0.0,0.0,19145159.0,0.0,0.0,276941.0,0.0,0.0,40984.0,0.0,0.0,6581412.0,0.0,0.0,0.0,2879678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283612.0,0.0,0.0,0.0,0.0,0.0,68335.0,0.0,0.0,15954.0,0.0,19000.0,4138186.0,70998497.0,0.0,684018.0,0.0,0.0,0.0,24000.0,6888540.0,0.0,0.0,136321.0,0.0,0.0,0.0,0.0,0.0,0.0,862770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9356128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3554523.0,100996.0,0.0,0.0,0.0,0.0,61012731.0,0.0,0.0,31198.0,0.0,0.0,0.0,32084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7294.0,497031.0,0.0,0.0,0.0,0.0,0.0,0.0,4722189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810314.0,0.0,0.0,0.0,181714.0,0.0,0.0,1405949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10395328.0,0.0,0.0
spm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4975.0,6956.0,0.0,0.0,1090022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19714685.0,0.0,187816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159000.0,0.0,0.0,6228.0,0.0,0.0,0.0,0.0,0.0,0.0,70367.0,0.0,0.0,0.0,0.0,0.0,37188613.0,0.0,0.0,0.0,6872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106544.0,0.0,0.0,0.0,0.0,0.0,0.0,51089.0,0.0,0.0,3324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,258601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22029.0,4733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98528.0,0.0,0.0
