,abw,afg,ago,aia,alb,and,ant,are,arg,atf,atg,aus,aut,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,blz,bmu,bol,bra,brb,brn,btn,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,csk,cub,cxr,cym,cyp,ddr,deu,dji,dma,dnk,dom,dza,ecu,egy,esh,esp,eth,fin,fji,flk,fra,fro,gab,gbr,gha,gib,gin,glp,gmb,gnb,gnq,grc,grd,grl,gtm,guf,guy,hkg,hnd,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,ken,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,mac,mar,mdg,mdv,mex,mli,mlt,mmr,mng,moz,mrt,msr,mtq,mus,mwi,mys,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pci,pcn,per,phl,png,pol,prk,prt,pry,pyf,qat,reu,rou,rwa,sau,sdn,sen,sgp,shn,slb,sle,slv,som,spm,stp,sun,sur,swe,syc,syr,tca,tcd,tgo,tha,tkl,tls,ton,tto,tun,tur,tuv,tza,uga,ury,usa,vct,ven,vgb,vnm,vut,wlf,wsm,yem,ymd,yug,zaf,zmb,zwe
mng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71750.0,0.0,0.0,124783.0,6913499.0,0.0,644229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721786.0,0.0,29808715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13192000.0,0.0,0.0,375224.0,0.0,0.0,0.0,0.0,0.0,118335.0,0.0,2457512.0,0.0,0.0,1452557.0,0.0,0.0,2903653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036941.0,0.0,0.0,0.0,0.0,78294.0,0.0,0.0,0.0,0.0,0.0,0.0,6970299.0,0.0,0.0,14626218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139015.0,0.0,0.0,0.0,0.0,0.0,0.0,3864227.0,27814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17596.0,0.0,0.0,0.0,0.0,0.0,50718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312000.0,0.0,0.0,0.0
moz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115017.0,0.0,0.0,3744955.0,1233498.0,0.0,11567113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13303952.0,0.0,0.0,0.0,0.0,23074754.0,0.0,5583154.0,0.0,12602786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42504000.0,0.0,0.0,23782861.0,0.0,0.0,0.0,0.0,0.0,16648882.0,0.0,12141762.0,0.0,0.0,33120198.0,0.0,0.0,49072711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243567.0,0.0,0.0,0.0,0.0,0.0,11651645.0,0.0,0.0,0.0,2873485.0,7546309.0,0.0,384533.0,0.0,0.0,0.0,0.0,70704824.0,0.0,0.0,39981502.0,0.0,0.0,0.0,0.0,983933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21323334.0,0.0,0.0,0.0,0.0,0.0,0.0,24973346.0,3054956.0,0.0,0.0,897520.0,0.0,0.0,0.0,0.0,0.0,0.0,6572798.0,0.0,0.0,0.0,43044489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11651024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24466965.0,0.0,0.0,0.0,0.0,0.0,67386776.0,0.0,0.0,0.0,0.0,0.0,158182.0,0.0,0.0,0.0,0.0,50262840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177000.0,0.0,0.0,0.0
mrt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8854.0,0.0,0.0,70039.0,636202.0,0.0,26161516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3893938.0,0.0,0.0,0.0,0.0,1268311.0,0.0,1688590.0,0.0,22361732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34119000.0,0.0,0.0,957429.0,0.0,0.0,0.0,0.0,0.0,66274269.0,0.0,24198.0,0.0,0.0,155427211.0,0.0,0.0,5184582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166252.0,0.0,0.0,0.0,0.0,0.0,5015253.0,0.0,0.0,0.0,6027737.0,266323.0,0.0,12057.0,0.0,0.0,0.0,0.0,28868719.0,0.0,0.0,6445921.0,0.0,0.0,0.0,0.0,1405659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332007.0,0.0,0.0,0.0,0.0,0.0,0.0,13893143.0,394393.0,0.0,0.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420905.0,0.0,0.0,0.0,0.0,0.0,8683967.0,0.0,0.0,0.0,0.0,0.0,28405.0,0.0,0.0,0.0,0.0,14489203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.0,0.0,0.0,0.0,24350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87970.0,0.0,0.0,0.0,0.0,537830.0,0.0,492962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38779567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5558495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933529.0,0.0,0.0,0.0,0.0,81543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358386.0,4295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10672591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtq,7336.0,582.0,6823.0,151060.0,0.0,0.0,7843138.0,82253704.0,1362453.0,0.0,31481.0,579425.0,1033535.0,0.0,21820007.0,0.0,0.0,54597.0,29127.0,5540.0,0.0,989.0,0.0,0.0,11679418.0,345203.0,873.0,0.0,87501.0,8856520.0,0.0,5853853.0,446135.0,4582468.0,149843.0,14552.0,13147.0,0.0,0.0,1067005.0,8667.0,2143.0,230731.0,318982.0,1008060.0,0.0,0.0,6231.0,351362.0,59576352.0,0.0,128052.0,3264559.0,1028812.0,50775.0,29333.0,6341.0,0.0,25007341.0,7009.0,2935061.0,0.0,0.0,996604135.0,0.0,0.0,79680620.0,0.0,2134.0,0.0,13391033.0,0.0,0.0,0.0,480409.0,842383.0,576.0,550394.0,2246165.0,923560.0,1884186.0,2109497.0,131975.0,131629.0,1164888.0,1640707.0,1933.0,1247848.0,20606.0,0.0,410092.0,243101.0,60246880.0,652856.0,0.0,33550566.0,5222.0,0.0,0.0,4575.0,2907559.0,0.0,0.0,24827.0,0.0,0.0,131076.0,177706.0,142724.0,2082698.0,377747.0,0.0,527130.0,3141.0,37134.0,0.0,0.0,7524.0,12097.0,0.0,0.0,432569.0,1080.0,785120.0,50063.0,857.0,0.0,0.0,5046.0,0.0,18069890.0,6871202.0,0.0,0.0,4973513.0,0.0,653772.0,195892.0,0.0,0.0,20808.0,517010.0,806.0,165055.0,128351.0,2773546.0,9265.0,1714.0,6682.0,17972.0,613168.0,0.0,250334.0,546.0,46924.0,2665323.0,0.0,0.0,1569.0,7637.0,0.0,0.0,0.0,136372.0,1906121.0,5369493.0,0.0,14167.0,0.0,0.0,0.0,2224122.0,0.0,0.0,0.0,12113099.0,1923363.0,763853.0,0.0,0.0,0.0,58914.0,43484876.0,447422.0,15492571.0,0.0,96881.0,0.0,0.0,0.0,0.0,0.0,1382006.0,865690.0,0.0,0.0
mus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4089272.0,0.0,0.0,28298875.0,2078515.0,0.0,23865665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086982.0,0.0,0.0,0.0,0.0,837142.0,0.0,15752447.0,183179.0,23056644.0,0.0,0.0,0.0,0.0,0.0,371855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75492000.0,0.0,0.0,3475242.0,0.0,0.0,0.0,0.0,0.0,3810503.0,0.0,5418438.0,0.0,0.0,234453821.0,0.0,0.0,88877288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5537296.0,0.0,0.0,0.0,0.0,0.0,90184788.0,0.0,0.0,0.0,0.0,50455183.0,0.0,6202528.0,0.0,0.0,0.0,845129.0,38541870.0,0.0,0.0,68686140.0,2834136.0,0.0,0.0,0.0,20303714.0,0.0,0.0,0.0,0.0,0.0,0.0,360687.0,503152.0,1439098.0,5571888.0,0.0,44106.0,0.0,16315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39535.0,16261324.0,0.0,0.0,0.0,0.0,0.0,0.0,8382180.0,68814.0,0.0,0.0,18728415.0,0.0,23133594.0,0.0,0.0,0.0,0.0,757842.0,0.0,0.0,0.0,1082402.0,0.0,0.0,0.0,403147.0,0.0,0.0,0.0,0.0,0.0,91338092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7721689.0,63425.0,0.0,0.0,0.0,0.0,14740495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12888049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56000.0,0.0,0.0,329660.0
mwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81599.0,867567.0,0.0,5653155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313987.0,0.0,0.0,0.0,0.0,2143463.0,0.0,2129770.0,0.0,38988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60407.0,0.0,35615000.0,0.0,0.0,4087179.0,0.0,0.0,0.0,0.0,0.0,1452736.0,0.0,3071709.0,0.0,0.0,14430102.0,0.0,0.0,57912057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47878.0,0.0,0.0,0.0,0.0,0.0,10068034.0,0.0,0.0,0.0,0.0,3303902.0,0.0,408708.0,0.0,0.0,0.0,253572.0,8410469.0,0.0,0.0,24924526.0,780419.0,0.0,0.0,0.0,1709696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46963.0,0.0,618755.0,0.0,0.0,0.0,0.0,0.0,0.0,15148388.0,551684.0,0.0,0.0,1253123.0,0.0,103761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238825.0,0.0,0.0,0.0,0.0,0.0,44580.0,0.0,0.0,0.0,0.0,0.0,9150.0,0.0,0.0,0.0,0.0,13785478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,15681407.0
mys,53406.0,576.0,3410.0,17676.0,1943.0,55817.0,6161.0,67638366.0,121866253.0,4359.0,1839948.0,980504665.0,55943750.0,0.0,191085026.0,788383.0,1568368.0,1939287.0,4871478.0,14547633.0,11223.0,1243314.0,142662.0,8770624.0,276692522.0,23754.0,1000180.0,7839.0,173909.0,252425450.0,0.0,351190125.0,40796969.0,509980940.0,7222946.0,80364.0,3171241.0,900.0,2611.0,2487978.0,0.0,0.0,179270.0,7015479.0,3874.0,2549201.0,2057.0,762331.0,6385323.0,1133862044.0,0.0,3055459.0,95228917.0,836.0,58352.0,280078.0,878775.0,0.0,41227050.0,157757.0,52161509.0,25352980.0,2103.0,404081047.0,1436.0,98602.0,1456973308.0,205843.0,8763.0,21862.0,80739.0,527252.0,0.0,0.0,3138684.0,51577.0,0.0,160473.0,19091.0,20340.0,505213782.0,4605.0,0.0,4398636.0,308031630.0,195851197.0,83305.0,36955183.0,31799774.0,9794764.0,78492.0,1878.0,382173251.0,181778.0,17499761.0,6379073170.0,7618308.0,14661023.0,3613.0,0.0,683420244.0,28358800.0,135857.0,86226.0,3320641.0,10673.0,0.0,2231896.0,1244184.0,4041314.0,184925.0,11530.0,9436238.0,2125957.0,23599.0,15788497.0,18086.0,1704502.0,662.0,6638.0,1111.0,715521.0,242489.0,0.0,23133.0,218654.0,0.0,16120715.0,34482.0,2065.0,203908047.0,38430638.0,97089.0,101504.0,184025477.0,334177.0,37004777.0,13021841.0,2667.0,229305.0,2124835.0,146236018.0,1742769.0,25211936.0,8592417.0,5995655.0,1937751.0,808932.0,10101255.0,8360.0,6372483.0,2930799.0,133035823.0,192544.0,569680.0,4070612037.0,69860.0,213675.0,296298.0,27785.0,0.0,0.0,10218.0,72509358.0,60951.0,214138823.0,40690.0,129679.0,0.0,177405.0,1958461.0,645237935.0,90254.0,0.0,2725.0,538491.0,104732.0,13470691.0,0.0,4417274.0,458452.0,1904753.0,4449693843.0,0.0,864186.0,3564.0,40565329.0,0.0,0.0,1633.0,2775603.0,2463798.0,12430475.0,3295341.0,58191800.0,14814196.0
ncl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.0,0.0,0.0,62044020.0,2827962.0,0.0,16468048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98319.0,0.0,0.0,0.0,0.0,883580.0,0.0,4214282.0,0.0,318611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29302000.0,0.0,0.0,2336367.0,0.0,0.0,0.0,0.0,0.0,2916769.0,0.0,0.0,0.0,0.0,395223702.0,0.0,0.0,14387842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180681.0,0.0,0.0,0.0,0.0,0.0,15170167.0,0.0,0.0,0.0,0.0,188622.0,0.0,561875.0,0.0,0.0,0.0,0.0,32349157.0,0.0,0.0,28212299.0,0.0,0.0,0.0,0.0,2971208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170805.0,0.0,0.0,0.0,0.0,0.0,0.0,7693665.0,392682.0,0.0,0.0,23406426.0,0.0,0.0,0.0,0.0,0.0,0.0,127201.0,0.0,0.0,0.0,180733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28701591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040000.0,0.0,0.0,0.0,0.0,34049102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0
ner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254945.0,589555.0,0.0,7811086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018833.0,0.0,0.0,0.0,0.0,1485616.0,0.0,1668050.0,0.0,4323551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12954000.0,0.0,0.0,1108762.0,0.0,0.0,0.0,0.0,0.0,2627521.0,0.0,1223377.0,0.0,0.0,107197138.0,0.0,0.0,19211093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190080.0,0.0,0.0,0.0,0.0,0.0,4830755.0,0.0,0.0,0.0,0.0,125707.0,0.0,698656.0,0.0,0.0,0.0,2898982.0,14550455.0,0.0,0.0,13624497.0,0.0,0.0,0.0,0.0,1627080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348148.0,0.0,0.0,0.0,0.0,0.0,0.0,15141150.0,99471.0,0.0,0.0,8825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842996.0,0.0,0.0,0.0,0.0,0.0,607602.0,0.0,0.0,0.0,0.0,0.0,447862.0,0.0,0.0,0.0,0.0,12404151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217000.0,0.0,0.0,0.0
nfk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8045428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249548.0,0.0,0.0,0.0,123592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0
nga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6399145.0,0.0,0.0,3016401.0,95233430.0,0.0,161511051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179858619.0,0.0,0.0,0.0,0.0,25788098.0,0.0,86818999.0,0.0,34390655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693970000.0,0.0,0.0,25875433.0,0.0,0.0,0.0,0.0,0.0,96757519.0,0.0,12552051.0,0.0,0.0,527649002.0,0.0,0.0,854930602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27878714.0,0.0,0.0,0.0,0.0,0.0,274772217.0,0.0,0.0,0.0,16358018.0,62134268.0,0.0,68141084.0,0.0,0.0,0.0,22667924.0,257146566.0,0.0,0.0,269226013.0,0.0,0.0,0.0,0.0,89703053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5088971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8716921.0,0.0,0.0,0.0,0.0,0.0,0.0,256215128.0,13408573.0,0.0,0.0,133699.0,0.0,0.0,0.0,0.0,0.0,0.0,2890188.0,0.0,0.0,0.0,8737640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122680929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23957238.0,0.0,0.0,0.0,0.0,0.0,86722697.0,0.0,0.0,0.0,0.0,0.0,7646743.0,0.0,0.0,0.0,0.0,548021017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31696000.0,0.0,0.0,0.0
nic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004294.0,0.0,0.0,508216.0,2739331.0,0.0,4681819.0,0.0,0.0,136082.0,0.0,0.0,0.0,0.0,0.0,0.0,4184753.0,0.0,0.0,0.0,0.0,10031607.0,0.0,8321378.0,7375.0,789616.0,0.0,0.0,0.0,0.0,0.0,928253.0,0.0,0.0,15256585.0,24241.0,0.0,0.0,0.0,0.0,0.0,11980000.0,0.0,0.0,6046070.0,0.0,0.0,20358913.0,0.0,0.0,8580336.0,0.0,4634250.0,0.0,0.0,22057090.0,0.0,0.0,11470265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300300.0,0.0,0.0,20282786.0,0.0,0.0,1297577.0,484875.0,0.0,0.0,0.0,4333008.0,0.0,1395801.0,0.0,0.0,0.0,1044896.0,12136083.0,0.0,0.0,26988217.0,0.0,0.0,0.0,0.0,2297989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12146367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,9228706.0,952471.0,0.0,0.0,1326983.0,0.0,0.0,1231398.0,0.0,0.0,638311.0,0.0,0.0,0.0,0.0,60170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4814783.0,0.0,0.0,0.0,0.0,0.0,4362126.0,0.0,0.0,0.0,0.0,0.0,6607920.0,0.0,0.0,0.0,0.0,0.0,136078.0,0.0,0.0,0.0,0.0,66811818.0,0.0,43836266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73000.0,0.0,0.0,0.0
niu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nld,850583.0,8910383.0,167367873.0,10031.0,3924439.0,954274.0,10444836.0,241936913.0,657067121.0,0.0,48051.0,637503369.0,1022067769.0,4076147.0,16180226325.0,2921726.0,234779.0,44534881.0,26174408.0,5860720.0,3505533.0,474777.0,46081.0,5791563.0,1051648047.0,411718.0,396352.0,85950.0,549536.0,806296519.0,0.0,1604626883.0,211322339.0,665002309.0,246601426.0,185143050.0,17206978.0,11277169.0,0.0,204772811.0,149915.0,101614.0,56773740.0,196554544.0,20091638.0,47594.0,33735.0,14883347.0,209542859.0,29876983919.0,147699.0,79422.0,1470446262.0,4414475.0,932072801.0,10474455.0,70168127.0,0.0,1742110740.0,8417318.0,1241265036.0,3619478.0,212753.0,9123573162.0,4765757.0,141727577.0,9351714761.0,58620649.0,3440998.0,2115044.0,390050.0,402720.0,317560.0,4213645.0,244375339.0,1302790.0,11887067.0,23275205.0,2732731.0,13366522.0,795808806.0,8630674.0,344811.0,156341266.0,540149410.0,274952433.0,0.0,983366419.0,943835375.0,774114775.0,16507944.0,415372176.0,4275051088.0,30694595.0,8249048.0,3539370602.0,47960965.0,15152.0,203872.0,0.0,522302249.0,992370033.0,220114.0,2649593.0,15154260.0,89618582.0,361049.0,64968251.0,29798877.0,86778294.0,2568337.0,333417.0,148850573.0,4168800.0,12977977.0,2158694.0,668198.0,4911982.0,881840.0,35461.0,45930.0,17663969.0,18773802.0,486333912.0,19342.0,202586.0,0.0,504582007.0,4146905.0,0.0,0.0,1821605530.0,3565318.0,0.0,50261163.0,2172464.0,96717784.0,69781914.0,0.0,0.0,48980995.0,151338143.0,5510067.0,479022390.0,1054427.0,685000428.0,124458992.0,76582.0,1303159.0,24365.0,83325499.0,7794099.0,1299241544.0,4939914.0,8975253.0,554171550.0,0.0,1536390.0,6312720.0,15661369.0,137632.0,26877.0,404130.0,1393632154.0,102401126.0,2444434662.0,23713.0,17721895.0,40376.0,40459.0,5088407.0,570123282.0,0.0,0.0,0.0,481219.0,64779668.0,365217722.0,20465.0,18126413.0,38755892.0,26961349.0,8845470007.0,144705.0,92979706.0,0.0,6801444.0,0.0,45169.0,805637.0,0.0,655434.0,282703235.0,248447050.0,3488408.0,41717090.0
