,abw,afg,ago,aia,alb,and,ant,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,bih,blr,blz,bmu,bol,bra,brb,brn,btn,bvt,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,cub,cxr,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esh,esp,est,eth,fin,fji,flk,fra,fro,fsm,gab,gbr,geo,gha,gib,gin,gmb,gnb,gnq,grc,grd,grl,gtm,gum,guy,hkg,hmd,hnd,hrv,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,lso,ltu,lux,lva,mac,mar,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pcn,per,phl,plw,png,pol,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,scg,sdn,sen,sgp,sgs,shn,slb,sle,slv,smr,som,spm,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vnm,vut,wlf,wsm,yem,zaf,zmb,zwe
tgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.0,184380.0,0.0,0.0,0.0,0.0,0.0,64354.0,1951878.0,0.0,0.0,28956356.0,191903.0,266823.0,25172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358860.0,0.0,0.0,0.0,0.0,0.0,0.0,7411390.0,0.0,4723135.0,0.0,80370027.0,32771784.0,400202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670993.0,29780000.0,0.0,0.0,1549275.0,0.0,319.0,0.0,78558.0,0.0,0.0,6290694.0,1925105.0,0.0,17633.0,0.0,0.0,112225912.0,0.0,0.0,236814.0,31022882.0,0.0,3846371.0,0.0,0.0,0.0,0.0,0.0,117870.0,0.0,0.0,0.0,0.0,0.0,53485703.0,0.0,0.0,0.0,0.0,137000.0,18180584.0,32304144.0,0.0,1294155.0,70163.0,0.0,0.0,302000.0,26609358.0,0.0,0.0,22061816.0,0.0,0.0,0.0,0.0,0.0,0.0,29576670.0,0.0,0.0,81796.0,0.0,0.0,0.0,0.0,0.0,120122.0,287376.0,0.0,0.0,831553.0,0.0,0.0,0.0,26786.0,0.0,0.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230569.0,0.0,0.0,0.0,42162.0,0.0,7907.0,0.0,0.0,43452858.0,475619.0,0.0,0.0,2039.0,100215.0,125802.0,0.0,0.0,0.0,3524.0,0.0,0.0,831000.0,0.0,400082.0,0.0,0.0,0.0,0.0,130000.0,1177263.0,0.0,0.0,136000.0,0.0,2900371.0,3578454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99814.0,1727.0,835578.0,0.0,0.0,0.0,0.0,0.0,0.0,21997360.0,0.0,0.0,0.0,0.0,0.0,0.0,216929.0,1276738.0,0.0,0.0,0.0,1155700.0,0.0,0.0,10622784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083144.0,0.0,0.0
tha,1658.0,123947.0,22112950.0,0.0,98567.0,162253.0,2288231.0,1615335474.0,202342266.0,345454.0,1150761.0,0.0,2534.0,1607140.0,1054293343.0,68864843.0,1034380.0,51499.0,395548031.0,9853418.0,5404644.0,36946833.0,7160803.0,51154339.0,27166.0,0.0,5197916.0,10777642.0,11398.0,542765.0,231205759.0,176095.0,446680688.0,58121.0,2581.0,151508.0,361044.0,312745753.0,43834.0,634287251.0,57152957.0,3096294983.0,12078160.0,14460190.0,65548.0,55259530.0,74750.0,6369660.0,108.0,119301.0,1145865.0,419833.0,940.0,40865.0,2449226.0,29642499.0,1751511127.0,4386.0,840804.0,136547094.0,198404.0,11342254.0,2980813.0,11566861.0,423055.0,0.0,149853572.0,4079315.0,339545.0,194485070.0,117941.0,45804.0,692056718.0,111437.0,30633977.0,1228389.0,857227003.0,5945041.0,31120841.0,885.0,284844.0,302880.0,210229.0,1987.0,18770664.0,24035.0,16385907.0,554334.0,258300.0,26773.0,819451491.0,5884.0,135938.0,1061908.0,0.0,22052925.0,1195035110.0,572118163.0,10034.0,127675603.0,286985203.0,218869051.0,13570832.0,284319629.0,504456128.0,451459.0,11350378.0,13739073314.0,39975665.0,16112755.0,116596.0,7166544.0,2653144.0,10575.0,1957212331.0,338643584.0,68146906.0,1037608.0,51772.0,7205154.0,1019.0,67365132.0,0.0,250341.0,5101791.0,71681.0,1995990.0,35538483.0,223694.0,1502636.0,4975919.0,115139436.0,14839714.0,460.0,36821514.0,35946643.0,235230335.0,142642.0,2278.0,3087471.0,4477758.0,754214.0,1426702.0,6314157.0,3094501450.0,0.0,537491.0,549578.0,727996.0,0.0,25405586.0,58200.0,5266.0,477865942.0,66900846.0,519050.0,434769.0,178727399.0,879766062.0,50976587.0,94141.0,44089.0,77616782.0,1004964256.0,0.0,27427156.0,50369474.0,17455555.0,32367040.0,963076.0,0.0,779658.0,257561167.0,23385272.0,334403379.0,503298.0,1052758472.0,194836.0,8453303.0,2241954.0,3112458896.0,0.0,105033.0,5073143.0,563613.0,204178.0,0.0,2638.0,0.0,33139.0,511654.0,4794137.0,6323450.0,312295186.0,6364666.0,8861533.0,12894824.0,343801.0,659990.0,4447618.0,670320607.0,474245.0,115545.0,599029.0,10805619.0,0.0,11147.0,413898.0,18872430.0,0.0,7253737.0,436639.0,142892224.0,230204.0,11231647.0,6515526965.0,10285176.0,0.0,141629.0,7374726.0,419419.0,299732222.0,2846215.0,90018.0,2792971.0,723176583.0,291496178.0,49091995.0,41721504.0
tjk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73042.0,385547.0,226697.0,0.0,1853156.0,0.0,0.0,0.0,304359.0,0.0,0.0,0.0,551130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236237.0,0.0,513011.0,0.0,6792704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484356.0,12555000.0,0.0,0.0,797057.0,0.0,0.0,0.0,0.0,0.0,0.0,534715.0,57160.0,0.0,71491.0,0.0,0.0,446927.0,0.0,0.0,0.0,1565448.0,12925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25556.0,0.0,0.0,0.0,0.0,514000.0,27900.0,3315043.0,0.0,291907.0,0.0,0.0,0.0,18000.0,6572238.0,0.0,0.0,1418170.0,16943496.0,0.0,5430342.0,0.0,0.0,0.0,2708598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4141809.0,0.0,21626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647401.0,13324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412000.0,0.0,97192.0,0.0,0.0,0.0,0.0,12000.0,55913734.0,0.0,0.0,0.0,0.0,0.0,433140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77295.0,0.0,29245.0,0.0,0.0,0.0,0.0,0.0,0.0,83886.0,0.0,0.0,25166746.0,0.0,0.0,0.0,0.0,4370811.0,0.0,0.0,0.0,3686801.0,0.0,0.0,12702848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59488.0,0.0,0.0
tkl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695440.0,156331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20495.0,0.0,0.0,0.0,0.0,0.0,0.0,52309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88137.0,0.0,0.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10497460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3265092.0,0.0,0.0
tkm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30092627.0,7137.0,4797362.0,0.0,0.0,0.0,0.0,74514.0,5302344.0,6209032.0,0.0,5803936.0,0.0,0.0,0.0,1715137.0,0.0,0.0,0.0,34855022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559568.0,0.0,6229354.0,0.0,12102480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16511412.0,53136000.0,0.0,0.0,773676.0,0.0,0.0,0.0,0.0,0.0,0.0,520768.0,1787691.0,0.0,1705337.0,0.0,0.0,36619280.0,0.0,0.0,0.0,14115712.0,4167987.0,0.0,0.0,0.0,0.0,0.0,0.0,182932.0,0.0,0.0,0.0,0.0,0.0,105432.0,0.0,0.0,0.0,0.0,2699000.0,1759412.0,5431135.0,0.0,1273534.0,42145337.0,0.0,0.0,16720000.0,19483778.0,0.0,0.0,55817944.0,4739726.0,0.0,2088566.0,0.0,0.0,0.0,15275334.0,76533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5626795.0,140224.0,444785.0,0.0,0.0,1214920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289281.0,165344.0,0.0,0.0,3146656.0,9878.0,408500.0,0.0,0.0,0.0,0.0,0.0,0.0,5992000.0,0.0,71645.0,0.0,0.0,0.0,0.0,3253000.0,129945187.0,0.0,0.0,0.0,0.0,0.0,2872184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083584.0,209068.0,959216.0,0.0,0.0,0.0,0.0,0.0,0.0,390586.0,97474.0,0.0,0.0,0.0,0.0,0.0,0.0,119455097.0,0.0,0.0,0.0,121019744.0,0.0,0.0,72518732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37019.0,0.0,0.0
tls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16403889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22607258.0,6004438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6983902.0,0.0,0.0,0.0,0.0,0.0,0.0,1319379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227368.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2776792.0,0.0,0.0,0.0,0.0,0.0,205216.0,0.0,0.0,0.0,0.0,0.0,1888340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31377.0,0.0,0.0
ton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8598312.0,52259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29502.0,0.0,0.0,0.0,0.0,0.0,0.0,53438.0,0.0,5812.0,52960.0,1635760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71000.0,0.0,0.0,31907.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.0,0.0,0.0,2836.0,2088092.0,0.0,268691.0,0.0,0.0,0.0,2846954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262266.0,0.0,0.0,0.0,0.0,0.0,885727.0,283934.0,0.0,16944.0,0.0,0.0,0.0,0.0,66305.0,0.0,0.0,2664815.0,0.0,0.0,0.0,0.0,0.0,0.0,436695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44185.0,19293.0,0.0,0.0,20249424.0,0.0,0.0,0.0,0.0,63572.0,0.0,0.0,449.0,0.0,0.0,44216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3237.0,0.0,16477.0,0.0,0.0,0.0,0.0,0.0,0.0,8388773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7571189.0,0.0,0.0,0.0,0.0,0.0,0.0,13476.0,0.0,0.0,0.0,6088.0,0.0,0.0
tto,0.0,0.0,0.0,3510.0,0.0,0.0,0.0,669.0,6244298.0,0.0,0.0,0.0,0.0,1001.0,19211861.0,6008860.0,0.0,0.0,9690116.0,0.0,0.0,0.0,57039.0,0.0,6866.0,0.0,0.0,2451101.0,0.0,10003.0,92567977.0,12196917.0,0.0,0.0,0.0,0.0,0.0,74324118.0,0.0,3984427.0,2480825.0,26738115.0,0.0,0.0,0.0,0.0,0.0,195441120.0,0.0,0.0,1681862.0,150600.0,0.0,0.0,35619.0,1946557.0,57589000.0,0.0,1712234.0,2210333.0,0.0,0.0,440130.0,222883.0,0.0,0.0,24882733.0,0.0,0.0,1549882.0,0.0,0.0,27479316.0,0.0,0.0,82632857.0,114973396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282393.0,144398.0,0.0,1496001.0,0.0,11097903.0,12710088.0,0.0,6215781.0,0.0,0.0,1000.0,6785060.0,9338223.0,0.0,18348953.0,17375.0,0.0,0.0,2771000.0,78454642.0,13653418.0,0.0,85622652.0,0.0,0.0,0.0,0.0,0.0,526992.0,24351358.0,0.0,0.0,0.0,0.0,0.0,662266.0,0.0,0.0,0.0,739530.0,0.0,0.0,1264482.0,0.0,0.0,0.0,24828130.0,0.0,0.0,0.0,497579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10495.0,1484941.0,0.0,0.0,0.0,0.0,0.0,0.0,154585.0,0.0,25650135.0,1304697.0,0.0,0.0,6872203.0,0.0,63274.0,329371.0,0.0,2637283.0,190873.0,0.0,0.0,1260000.0,0.0,972876.0,0.0,0.0,0.0,0.0,702000.0,5547017.0,0.0,0.0,2000.0,0.0,0.0,3360736.0,0.0,0.0,0.0,0.0,457128.0,0.0,0.0,0.0,0.0,1266787.0,798598.0,8.0,4131394.0,0.0,0.0,0.0,0.0,0.0,0.0,10696432.0,0.0,0.0,0.0,0.0,0.0,0.0,16168.0,1948646.0,0.0,0.0,0.0,605409.0,0.0,2698800.0,1096883758.0,0.0,0.0,3708798.0,540056148.0,0.0,0.0,0.0,0.0,0.0,0.0,2479814.0,0.0,0.0
tun,0.0,175844.0,38772.0,0.0,5716.0,0.0,15175.0,14571988.0,66095141.0,0.0,0.0,0.0,0.0,0.0,4258289.0,33627451.0,0.0,0.0,290962666.0,276603.0,614022.0,393742.0,5673053.0,7350934.0,903.0,204382.0,31379.0,11392.0,0.0,0.0,39793559.0,96.0,0.0,0.0,0.0,0.0,80492.0,22471281.0,0.0,76718502.0,1141423.0,91188876.0,17322157.0,4751721.0,385.0,159946.0,0.0,160178.0,1599.0,22.0,685599.0,7268752.0,0.0,0.0,2027972.0,10720064.0,744290544.0,0.0,0.0,17053091.0,1095140.0,79169620.0,2395293.0,35987242.0,0.0,0.0,320066279.0,47811.0,129209.0,48052184.0,66257.0,31950.0,2032839501.0,0.0,0.0,1669020.0,204485664.0,6.0,979223.0,0.0,149228.0,0.0,155915.0,19017.0,40977897.0,34008.0,632.0,31541.0,0.0,450.0,11898725.0,0.0,22535.0,3887945.0,0.0,19146995.0,17249025.0,40255619.0,0.0,14788668.0,3156130.0,29273549.0,102760.0,1290000.0,1490198095.0,129816.0,4614310.0,156918689.0,601434.0,1034728.0,0.0,0.0,0.0,0.0,91744658.0,9704345.0,137.0,5247836.0,525559.0,293584797.0,0.0,11835714.0,0.0,154501.0,7368248.0,132432.0,11785.0,57346798.0,0.0,94708.0,442171.0,2771132.0,0.0,0.0,2952708.0,19109304.0,73925.0,0.0,0.0,18445.0,120676.0,0.0,52563.0,1015816.0,16285870.0,0.0,0.0,4587.0,75774.0,0.0,95859.0,24051.0,0.0,165285058.0,1865690.0,0.0,55245.0,3666102.0,829633.0,11647636.0,1907448.0,0.0,140325.0,1458482.0,0.0,8764.0,13753836.0,1680417.0,30648202.0,15143.0,0.0,90701.0,3227288.0,37009259.0,144445198.0,9647.0,53902621.0,1557387.0,4385500.0,1407406.0,11471094.0,0.0,0.0,0.0,0.0,2681.0,0.0,1053955.0,0.0,0.0,19303.0,4055406.0,2391781.0,120816560.0,72769.0,733139.0,7342028.0,0.0,1905941.0,0.0,21931364.0,243.0,0.0,13387.0,0.0,0.0,370234.0,0.0,144391136.0,0.0,19773.0,386543.0,26070907.0,0.0,30.0,355215913.0,1408452.0,0.0,0.0,106254.0,0.0,1530529.0,0.0,0.0,0.0,142234.0,6063522.0,78093.0,1131727.0
tur,1646527.0,447840.0,0.0,0.0,2524083.0,0.0,50660.0,34854570.0,78471435.0,0.0,0.0,0.0,0.0,142844.0,252707745.0,469692386.0,86865030.0,10078.0,1493190591.0,6003953.0,2304030.0,23513525.0,566009331.0,27885212.0,1229668.0,6831865.0,16277698.0,84391.0,1987938.0,68375.0,282605166.0,118601.0,12628.0,14984.0,0.0,52227.0,116719.0,229072262.0,0.0,811378164.0,84129235.0,1245294022.0,8048925.0,13076590.0,294131.0,1474038.0,0.0,3570134.0,0.0,0.0,4075456.0,157761.0,0.0,75760.0,6255444.0,145844634.0,6476931291.0,14973.0,0.0,180886316.0,101753.0,1063021148.0,33860845.0,126799413.0,0.0,0.0,1531083497.0,7277411.0,167496.0,656737128.0,50384.0,674926.0,3290351187.0,65949.0,0.0,12697702.0,2465835815.0,140497986.0,24525166.0,0.0,1291945.0,42678.0,5372.0,539946.0,421422723.0,0.0,0.0,1408354.0,0.0,178067.0,144321784.0,0.0,1818533.0,33639568.0,102291.0,201309631.0,214561094.0,407744282.0,142890.0,445328254.0,746976139.0,0.0,3592591.0,556490929.0,3905268212.0,154861.0,24182749.0,1443642366.0,316411975.0,2389473.0,2125161.0,656705.0,0.0,0.0,1092357112.0,143677430.0,548126.0,19827123.0,12249642.0,715947165.0,0.0,6846435.0,3710.0,65953502.0,38598632.0,10698305.0,1795515.0,64397053.0,6387862.0,106921.0,34309.0,46570598.0,0.0,9555290.0,1755852.0,31147559.0,553193.0,1009720.0,0.0,309222.0,0.0,0.0,0.0,9566355.0,242340601.0,0.0,25622.0,0.0,40226.0,0.0,116945322.0,41275.0,0.0,1423364391.0,237163582.0,1558319.0,0.0,20125095.0,18490.0,74068773.0,8394342.0,0.0,10485089.0,25914490.0,0.0,0.0,151799858.0,0.0,99687759.0,731312.0,117040.0,0.0,9666588.0,614336132.0,3538111488.0,509914.0,863005340.0,43143825.0,4123137.0,61181.0,160556704.0,0.0,0.0,0.0,18295.0,84881.0,0.0,126267.0,0.0,1578595.0,0.0,48462370.0,64701545.0,1308658530.0,395282.0,143490.0,500583349.0,0.0,217053.0,833065.0,208445519.0,14977329.0,0.0,88406859.0,0.0,0.0,1543690.0,57938572.0,0.0,0.0,1639138.0,933618.0,881326591.0,1185899.0,2932193.0,3515872328.0,77833076.0,0.0,48510.0,14690682.0,1898124.0,21858525.0,0.0,0.0,0.0,676390.0,176412282.0,1047763.0,26972602.0
